Date,VIX Close,Vxn Close
6/2/2011,18.09,18.71
6/3/2011,17.95,18.9
6/6/2011,18.49,19.58
6/7/2011,18.07,19.14
6/8/2011,18.79,19.97
6/9/2011,17.77,18.88
6/10/2011,18.86,19.85
6/13/2011,19.61,20.22
6/14/2011,18.26,18.74
6/15/2011,21.32,22.29
6/16/2011,22.73,24.47
6/17/2011,21.85,23.58
6/20/2011,19.99,22.07
6/21/2011,18.86,20.36
6/22/2011,18.52,20.2
6/23/2011,19.29,20.76
6/24/2011,21.1,22.58
6/27/2011,20.56,21.96
6/28/2011,19.17,20.71
6/29/2011,17.27,18.84
6/30/2011,16.52,17.86
7/1/2011,15.87,17.37
7/5/2011,16.06,17.76
7/6/2011,16.34,17.85
7/7/2011,15.95,17.71
7/8/2011,15.95,17.45
7/11/2011,18.39,20.22
7/12/2011,19.87,21.93
7/13/2011,19.91,21.82
7/14/2011,20.8,21.87
7/15/2011,19.53,20.95
7/18/2011,20.95,22.48
7/19/2011,19.21,20.46
7/20/2011,19.09,21.06
7/21/2011,17.56,19.71
7/22/2011,17.52,19.17
7/25/2011,19.35,20.95
7/26/2011,20.23,21.58
7/27/2011,22.98,24.7
7/28/2011,23.74,25.12
7/29/2011,25.25,26.08
8/1/2011,23.66,24.26
8/2/2011,24.79,25.69
8/3/2011,23.38,24.73
8/4/2011,31.66,31.68
8/5/2011,32,33.77
8/8/2011,48,44.74
8/9/2011,35.06,34.63
8/10/2011,42.99,41.76
8/11/2011,39,37.85
8/12/2011,36.36,35.22
8/15/2011,31.87,30.44
8/16/2011,32.85,31.55
8/17/2011,31.58,31.17
8/18/2011,42.67,41.61
8/19/2011,43.05,43.47
8/22/2011,42.44,42.03
8/23/2011,36.27,35.45
8/24/2011,35.9,35.65
8/25/2011,39.76,39.43
8/26/2011,35.59,34.49
8/29/2011,32.28,32.11
8/30/2011,32.89,32.02
8/31/2011,31.62,31.37
9/1/2011,31.82,31.36
9/2/2011,33.92,33
9/6/2011,37,35.86
9/7/2011,33.38,33.12
9/8/2011,34.32,33.65
9/9/2011,38.52,37.99
9/12/2011,38.59,37.97
9/13/2011,36.91,36
9/14/2011,34.6,33.36
9/15/2011,31.97,30.67
9/16/2011,30.98,29.36
9/19/2011,32.73,31.42
9/20/2011,32.86,31.3
9/21/2011,37.32,34.68
9/22/2011,41.35,40.25
9/23/2011,41.25,39.88
9/26/2011,39.02,39.24
9/27/2011,37.71,37.65
9/28/2011,41.08,40.76
9/29/2011,38.84,41.16
9/30/2011,42.96,44.98
10/3/2011,45.45,46.61
10/4/2011,40.82,42.47
10/5/2011,37.81,39.12
10/6/2011,36.27,37.32
10/7/2011,36.2,37.08
10/10/2011,33.02,34.48
10/11/2011,32.86,34.1
10/12/2011,31.26,32.34
10/13/2011,30.7,30.3
10/14/2011,28.24,28.69
10/17/2011,33.39,32.92
10/18/2011,31.56,30.48
10/19/2011,34.44,33.84
10/20/2011,34.78,34.78
10/21/2011,31.32,31.42
10/24/2011,29.26,28.45
10/25/2011,32.22,31.54
10/26/2011,29.86,30.47
10/27/2011,25.46,26.28
10/28/2011,24.53,25
10/31/2011,29.96,28.82
11/1/2011,34.77,33.49
11/2/2011,32.74,32.03
11/3/2011,30.5,29.3
11/4/2011,30.16,29.35
11/7/2011,29.85,28.83
11/8/2011,27.48,27.31
11/9/2011,36.16,34.61
11/10/2011,32.81,32.67
11/11/2011,30.04,29.35
11/14/2011,31.13,30.73
11/15/2011,31.22,30.04
11/16/2011,33.51,31.94
11/17/2011,34.51,34.34
11/18/2011,32,31.83
11/21/2011,32.91,32.93
11/22/2011,31.97,31.07
11/23/2011,33.98,33.07
11/25/2011,34.47,33.04
11/28/2011,32.13,31.56
11/29/2011,30.64,31.06
11/30/2011,27.8,27.77
12/1/2011,27.41,27.2
12/2/2011,27.52,27.69
12/5/2011,27.84,27.89
12/6/2011,28.13,27.94
12/7/2011,28.67,28.45
12/8/2011,30.59,30
12/9/2011,26.38,25.99
12/12/2011,25.67,24.56
12/13/2011,25.41,25.29
12/14/2011,26.04,26.08
12/15/2011,25.11,24.79
12/16/2011,24.29,23.48
12/19/2011,24.92,24.15
12/20/2011,23.22,22.5
12/21/2011,21.43,22.29
12/22/2011,21.16,21.89
12/23/2011,20.73,21.37
12/27/2011,21.91,22.49
12/28/2011,23.52,23.54
12/29/2011,22.65,23.07
12/30/2011,23.4,23.13
1/3/2012,22.97,23.02
1/4/2012,22.22,21.98
1/5/2012,21.48,21.4
1/6/2012,20.63,20.52
1/9/2012,21.07,21.22
1/10/2012,20.69,20.93
1/11/2012,21.05,21.18
1/12/2012,20.47,20.79
1/13/2012,20.91,21.38
1/17/2012,22.2,22.21
1/18/2012,20.89,21.29
1/19/2012,19.87,20.27
1/20/2012,18.28,18.97
1/23/2012,18.67,19.42
1/24/2012,18.91,19.74
1/25/2012,18.31,19.36
1/26/2012,18.57,19.56
1/27/2012,18.53,19.31
1/30/2012,19.4,19.75
1/31/2012,19.44,19.89
2/1/2012,18.55,19.04
2/2/2012,17.98,18.89
2/3/2012,17.1,18.21
2/6/2012,17.76,18.65
2/7/2012,17.65,18.75
2/8/2012,18.16,18.99
2/9/2012,18.63,18.9
2/10/2012,20.79,20.94
2/13/2012,19.04,19.6
2/14/2012,19.54,20.18
2/15/2012,21.14,22.35
2/16/2012,19.22,20.89
2/17/2012,17.78,19.76
2/21/2012,18.19,19.92
2/22/2012,18.19,19.72
2/23/2012,16.8,18.41
2/24/2012,17.31,18.27
2/27/2012,18.19,19.42
2/28/2012,17.96,19.55
2/29/2012,18.43,19.83
3/1/2012,17.26,18.68
3/2/2012,17.29,18.23
3/5/2012,18.05,19.57
3/6/2012,20.87,21.42
3/7/2012,19.07,20.42
3/8/2012,17.95,19.05
3/9/2012,17.11,18.11
3/12/2012,15.64,16.71
3/13/2012,14.8,16.44
3/14/2012,15.31,17.59
3/15/2012,15.42,17.25
3/16/2012,14.47,16.47
3/19/2012,15.04,16.55
3/20/2012,15.58,16.35
3/21/2012,15.13,16.23
3/22/2012,15.57,16.83
3/23/2012,14.82,16.57
3/26/2012,14.26,15.92
3/27/2012,15.59,17.02
3/28/2012,15.47,17.28
3/29/2012,15.48,17.27
3/30/2012,15.5,17.19
4/2/2012,15.64,16.7
4/3/2012,15.66,16.82
4/4/2012,16.44,17.95
4/5/2012,16.7,17.96
4/9/2012,18.81,20.18
4/10/2012,20.39,21.59
4/11/2012,20.02,21.3
4/12/2012,17.2,19.34
4/13/2012,19.55,21.44
4/16/2012,19.55,22.57
4/17/2012,18.46,20.63
4/18/2012,18.64,21.26
4/19/2012,18.36,20.99
4/20/2012,17.44,20.17
4/23/2012,18.97,21.31
4/24/2012,18.1,21.03
4/25/2012,16.82,18.47
4/26/2012,16.24,17.83
4/27/2012,16.32,17.52
4/30/2012,17.15,18.77
5/1/2012,16.6,18.66
5/2/2012,16.88,18.41
5/3/2012,17.56,19.19
5/4/2012,19.16,21.1
5/7/2012,18.94,21.06
5/8/2012,19.05,21.28
5/9/2012,20.08,21.98
5/10/2012,18.83,21.33
5/11/2012,19.89,21.79
5/14/2012,21.87,23.48
5/15/2012,21.97,23.59
5/16/2012,22.27,24.17
5/17/2012,24.49,26.5
5/18/2012,25.1,27.55
5/21/2012,22.01,24.3
5/22/2012,22.48,24.52
5/23/2012,22.33,24.09
5/24/2012,21.54,24.2
5/25/2012,21.76,23.99
5/29/2012,21.03,23.33
5/30/2012,24.14,25.35
5/31/2012,24.06,25.89
6/1/2012,26.66,28.63
6/4/2012,26.12,28.17
6/5/2012,24.68,26.39
6/6/2012,22.16,23.75
6/7/2012,21.72,23.81
6/8/2012,21.23,22.55
6/11/2012,23.56,24.6
6/12/2012,22.09,23.15
6/13/2012,24.27,24.52
6/14/2012,21.68,24.02
6/15/2012,21.11,21.86
6/18/2012,18.32,19.64
6/19/2012,18.38,19.2
6/20/2012,17.24,17.81
6/21/2012,20.08,20.78
6/22/2012,18.11,19.12
6/25/2012,20.38,21.28
6/26/2012,19.72,20.87
6/27/2012,19.45,20.68
6/28/2012,19.71,21.51
6/29/2012,17.08,18.65
7/2/2012,16.8,18.55
7/3/2012,16.66,18.56
7/5/2012,17.5,18.43
7/6/2012,17.1,18.65
7/9/2012,17.98,19.6
7/10/2012,18.72,20.67
7/11/2012,17.95,20.34
7/12/2012,18.33,20.97
7/13/2012,16.74,19.09
7/16/2012,17.11,19.54
7/17/2012,16.48,18.91
7/18/2012,16.16,18.3
7/19/2012,15.45,17.49
7/20/2012,16.27,18.2
7/23/2012,18.62,20.61
7/24/2012,20.47,22.83
7/25/2012,19.34,21.44
7/26/2012,17.53,20.11
7/27/2012,16.7,18.58
7/30/2012,18.03,19.74
7/31/2012,18.93,20.3
8/1/2012,18.96,20.19
8/2/2012,17.57,19.08
8/3/2012,15.64,17.46
8/6/2012,15.95,17.57
8/7/2012,15.99,17.41
8/8/2012,15.32,16.97
8/9/2012,15.28,16.41
8/10/2012,14.74,15.89
8/13/2012,13.7,14.48
8/14/2012,14.85,15.4
8/15/2012,14.63,14.77
8/16/2012,14.29,14.81
8/17/2012,13.45,13.79
8/20/2012,14.02,14.62
8/21/2012,15.02,15.36
8/22/2012,15.11,15.58
8/23/2012,15.96,16.68
8/24/2012,15.18,16.6
8/27/2012,16.35,17.19
8/28/2012,16.49,17.64
8/29/2012,17.06,18.11
8/30/2012,17.83,19.03
8/31/2012,17.47,18.35
9/4/2012,17.98,19.09
9/5/2012,17.74,19.02
9/6/2012,15.6,17.01
9/7/2012,14.38,15.44
9/10/2012,16.28,17.8
9/11/2012,16.41,18.01
9/12/2012,15.8,17.18
9/13/2012,14.05,16.15
9/14/2012,14.51,15.89
9/17/2012,14.59,15.79
9/18/2012,14.18,15.05
9/19/2012,13.88,14.84
9/20/2012,14.07,14.58
9/21/2012,13.98,14.44
9/24/2012,14.15,15.34
9/25/2012,15.43,16.7
9/26/2012,16.81,17.94
9/27/2012,14.84,16.45
9/28/2012,15.73,17.01
10/1/2012,16.32,17.75
10/2/2012,15.71,17.3
10/3/2012,15.43,16.76
10/4/2012,14.55,16.65
10/5/2012,14.33,16.48
10/8/2012,15.11,17.52
10/9/2012,16.37,18.87
10/10/2012,16.29,18.48
10/11/2012,15.59,18.33
10/12/2012,16.14,17.84
10/15/2012,15.27,17.55
10/16/2012,15.22,17.17
10/17/2012,15.07,16.89
10/18/2012,15.03,17.61
10/19/2012,17.06,20.05
10/22/2012,16.62,19.2
10/23/2012,18.83,20.66
10/24/2012,18.33,21.67
10/25/2012,18.12,20.28
10/26/2012,17.81,19.58
10/31/2012,18.6,20.33
11/1/2012,16.69,18.44
11/2/2012,17.59,19.95
11/5/2012,18.42,19.54
11/6/2012,17.58,19.1
11/7/2012,19.08,20.42
11/8/2012,18.49,20.14
11/9/2012,18.61,19.41
11/12/2012,16.68,18.62
11/13/2012,16.65,19.05
11/14/2012,17.92,19.5
11/15/2012,17.99,19.23
11/16/2012,16.41,18.13
11/19/2012,15.24,15.92
11/20/2012,15.08,16.18
11/21/2012,15.31,16.21
11/23/2012,15.14,16.21
11/26/2012,15.5,16.81
11/27/2012,15.92,16.9
11/28/2012,15.51,16.75
11/29/2012,15.06,16.4
11/30/2012,15.87,16.96
12/3/2012,16.64,17.69
12/4/2012,17.12,18.37
12/5/2012,16.46,18.63
12/6/2012,16.58,18.49
12/7/2012,15.9,18.35
12/10/2012,16.05,18.74
12/11/2012,15.57,17.96
12/12/2012,15.95,18.58
12/13/2012,16.56,19.47
12/14/2012,17,20.19
12/17/2012,16.34,19.47
12/18/2012,15.57,18.63
12/19/2012,17.36,19.27
12/20/2012,17.67,19.32
12/21/2012,17.84,20.16
12/24/2012,17.84,20.15
12/26/2012,19.48,21.18
12/27/2012,19.47,21.57
12/28/2012,22.72,23.32
12/31/2012,18.02,20.56
1/2/2013,14.68,16.95
1/3/2013,14.56,17.11
1/4/2013,13.83,15.51
1/7/2013,13.79,16.55
1/8/2013,13.62,16.43
1/9/2013,13.81,16.08
1/10/2013,13.49,16.08
1/11/2013,13.36,15.87
1/14/2013,13.52,16.13
1/15/2013,13.55,16.12
1/16/2013,13.42,15.32
1/17/2013,13.57,15.07
1/18/2013,12.46,14.17
1/22/2013,12.43,14.08
1/23/2013,12.46,14.28
1/24/2013,12.69,14.17
1/25/2013,12.89,14.06
1/28/2013,13.57,14.39
1/29/2013,13.31,14.02
1/30/2013,14.32,14.38
1/31/2013,14.28,14.83
2/1/2013,12.9,13.89
2/4/2013,14.67,15.73
2/5/2013,13.72,14.83
2/6/2013,13.41,14.02
2/7/2013,13.5,14.77
2/8/2013,13.02,14.14
2/11/2013,12.94,14.11
2/12/2013,12.64,13.06
2/13/2013,12.98,14.41
2/14/2013,12.66,13.66
2/15/2013,12.46,13.47
2/19/2013,12.31,13.42
2/20/2013,14.68,15.28
2/21/2013,15.22,16.49
2/22/2013,14.17,15.68
2/25/2013,18.99,19.35
2/26/2013,16.87,17.91
2/27/2013,14.73,16.34
2/28/2013,15.51,16.3
3/1/2013,15.36,15.64
3/4/2013,14.01,15.39
3/5/2013,13.48,14.6
3/6/2013,13.53,14.6
3/7/2013,13.06,14.23
3/8/2013,12.59,13.72
3/11/2013,11.56,12.41
3/12/2013,12.27,12.84
3/13/2013,11.83,12.65
3/14/2013,11.3,12.33
3/15/2013,11.3,12.03
3/18/2013,13.36,13.69
3/19/2013,14.39,14.45
3/20/2013,12.67,13.42
3/21/2013,13.99,14.24
3/22/2013,13.57,13.88
3/25/2013,13.74,14.35
3/26/2013,12.77,13.42
3/27/2013,13.15,13.57
3/28/2013,12.7,13.28
4/1/2013,13.58,14.48
4/2/2013,12.78,14.02
4/3/2013,14.21,14.94
4/4/2013,13.89,15.26
4/5/2013,13.92,15.52
4/8/2013,13.19,14.89
4/9/2013,12.84,14.46
4/10/2013,12.36,13.71
4/11/2013,12.24,14.09
4/12/2013,12.06,13.88
4/15/2013,17.27,17.16
4/16/2013,13.96,15.72
4/17/2013,16.51,18.2
4/18/2013,17.56,18.75
4/19/2013,14.97,17.17
4/22/2013,14.39,16.13
4/23/2013,13.48,15.72
4/24/2013,13.61,15.4
4/25/2013,13.62,15.32
4/26/2013,13.61,15.48
4/29/2013,13.71,15.32
4/30/2013,13.52,15.34
5/1/2013,14.49,16
5/2/2013,13.59,15.19
5/3/2013,12.85,14.66
5/6/2013,12.66,14.6
5/7/2013,12.83,14.27
5/8/2013,12.66,14.49
5/9/2013,13.13,14.49
5/10/2013,12.59,14.34
5/13/2013,12.55,14.59
5/14/2013,12.77,14.78
5/15/2013,12.81,13.88
5/16/2013,13.07,13.72
5/17/2013,12.45,13.3
5/20/2013,13.02,13.53
5/21/2013,13.37,14.41
5/22/2013,13.82,14.73
5/23/2013,14.07,14.89
5/24/2013,13.99,14.48
5/28/2013,14.48,14.99
5/29/2013,14.83,15.18
5/30/2013,14.53,14.99
5/31/2013,16.3,15.99
6/3/2013,16.28,16.79
6/4/2013,16.27,16.84
6/5/2013,17.5,17.49
6/6/2013,16.63,17.4
6/7/2013,15.14,15.88
6/10/2013,15.44,15.86
6/11/2013,17.07,16.88
6/12/2013,18.59,18.7
6/13/2013,16.41,17.13
6/14/2013,17.15,17.28
6/17/2013,16.8,16.95
6/18/2013,16.61,16.47
6/19/2013,16.64,15.12
6/20/2013,20.49,20.06
6/21/2013,18.9,19.44
6/24/2013,20.11,19.83
6/25/2013,18.47,18.8
6/26/2013,17.21,17.38
6/27/2013,16.86,16.72
6/28/2013,16.86,16.47
7/1/2013,16.37,16.16
7/2/2013,16.44,15.94
7/3/2013,16.2,15.8
7/5/2013,14.89,14.91
7/8/2013,14.78,14.77
7/9/2013,14.35,14.26
7/10/2013,14.21,13.95
7/11/2013,14.01,13.87
7/12/2013,13.84,13.96
7/15/2013,13.79,14.03
7/16/2013,14.42,14.25
7/17/2013,13.78,13.92
7/18/2013,13.77,13.47
7/19/2013,12.54,13.75
7/22/2013,12.29,13.39
7/23/2013,12.66,13.37
7/24/2013,13.18,13.27
7/25/2013,12.97,13.32
7/26/2013,12.72,12.93
7/29/2013,13.39,13.65
7/30/2013,13.39,13.87
7/31/2013,13.45,14.25
8/1/2013,12.94,13.88
8/2/2013,11.98,12.77
8/5/2013,11.84,12.83
8/6/2013,12.72,13.35
8/7/2013,12.98,13.44
8/8/2013,12.73,13.26
8/9/2013,13.41,13.63
8/12/2013,12.81,12.86
8/13/2013,12.31,12.5
8/14/2013,13.04,13.3
8/15/2013,14.73,14.9
8/16/2013,14.37,14.73
8/19/2013,15.1,15.53
8/20/2013,14.91,15.15
8/21/2013,15.94,15.99
8/22/2013,14.76,15.44
8/23/2013,13.98,14.62
8/26/2013,14.99,15.32
8/27/2013,16.77,17.63
8/28/2013,16.49,17.42
8/29/2013,16.81,17.4
8/30/2013,17.01,17.53
9/3/2013,16.61,17.89
9/4/2013,15.88,16.77
9/5/2013,15.77,16.51
9/6/2013,15.85,16.32
9/9/2013,15.63,16.16
9/10/2013,14.53,15.24
9/11/2013,13.82,14.73
9/12/2013,14.29,14.75
9/13/2013,14.16,14.7
9/16/2013,14.38,15.16
9/17/2013,14.53,14.72
9/18/2013,13.59,14.15
9/19/2013,13.16,13.77
9/20/2013,13.12,12.97
9/23/2013,14.31,14.64
9/24/2013,14.08,14.37
9/25/2013,14.01,14.66
9/26/2013,14.06,14.36
9/27/2013,15.46,15.65
9/30/2013,16.6,16.73
10/1/2013,15.54,15.97
10/2/2013,16.6,16.72
10/3/2013,17.67,18.3
10/4/2013,16.74,17.32
10/7/2013,19.41,19.84
10/8/2013,20.34,22.07
10/9/2013,19.6,21.68
10/10/2013,16.48,18.45
10/11/2013,15.72,17.19
10/14/2013,16.07,17.47
10/15/2013,18.66,18.77
10/16/2013,14.71,16.4
10/17/2013,13.48,14.49
10/18/2013,13.04,13.69
10/21/2013,13.16,14.4
10/22/2013,13.33,14.96
10/23/2013,13.42,15.33
10/24/2013,13.2,14.5
10/25/2013,13.09,14.91
10/28/2013,13.31,14.97
10/29/2013,13.41,14.83
10/30/2013,13.65,14.72
10/31/2013, 13.75, 14.88
11/01/2013, 13.28, 14.76
11/04/2013, 12.93, 14.37
11/05/2013, 13.27, 14.40
11/06/2013, 12.67, 14.76
11/07/2013, 13.91, 15.67
11/08/2013, 12.90, 14.67
11/11/2013, 12.53, 14.37
11/12/2013, 12.82, 14.14
11/13/2013, 12.52, 13.66
11/14/2013, 12.37, 13.26
11/15/2013, 12.19, 13.13
11/18/2013, 13.10, 14.37
11/19/2013, 13.39, 14.52
11/20/2013, 13.40, 14.44
11/21/2013, 12.66, 14.01
11/22/2013, 12.26, 13.65
11/25/2013, 12.79, 13.74
11/26/2013, 12.81, 13.60
11/27/2013, 12.98, 13.36
11/29/2013, 13.70, 13.93
12/02/2013, 14.23, 14.81
12/03/2013, 14.55, 14.93
12/04/2013, 14.70, 15.08
12/05/2013, 15.08, 16.11
12/06/2013, 13.79, 14.85
12/09/2013, 13.49, 14.80
12/10/2013, 13.91, 14.80
12/11/2013, 15.42, 15.88
12/12/2013, 15.54, 16.00
12/13/2013, 15.76, 15.98
12/16/2013, 16.03, 16.54
12/17/2013, 16.21, 16.47
12/18/2013, 13.80, 15.01
12/19/2013, 14.15, 14.92
12/20/2013, 13.79, 14.48
12/23/2013, 13.04, 14.11
12/24/2013, 12.48, 13.91
12/26/2013, 12.33, 13.93
12/27/2013, 12.46, 14.51
12/30/2013, 13.56, 15.16
12/31/2013, 13.72, 15.44
01/02/2014, 14.23, 15.88
01/03/2014, 13.76, 15.85
01/06/2014, 13.55, 15.82
01/07/2014, 12.92, 15.10
01/08/2014, 12.87, 14.88
01/09/2014, 12.89, 15.10
01/10/2014, 12.14, 14.09
01/13/2014, 13.28, 15.05
01/14/2014, 12.28, 13.52
01/15/2014, 12.28, 13.63
01/16/2014, 12.53, 14.11
01/17/2014, 12.44, 14.20
01/21/2014, 12.87, 14.34
01/22/2014, 12.84, 14.43
01/23/2014, 13.77, 15.33
01/24/2014, 18.14, 18.84
01/27/2014, 17.42, 18.87
01/28/2014, 15.80, 17.65
01/29/2014, 17.35, 18.69
01/30/2014, 17.29, 18.65
01/31/2014, 18.41, 18.97
02/03/2014, 21.44, 21.44
02/04/2014, 19.11, 20.10
02/05/2014, 19.95, 21.15
02/06/2014, 17.23, 19.48
02/07/2014, 15.29, 16.71
02/10/2014, 15.26, 16.53
02/11/2014, 14.51, 15.84
02/12/2014, 14.30, 15.93
02/13/2014, 14.14, 15.49
02/14/2014, 13.57, 14.80
02/18/2014, 13.87, 15.23
02/19/2014, 15.50, 16.32
02/20/2014, 14.79, 15.91
02/21/2014, 14.68, 15.81
02/24/2014, 14.23, 15.24
02/25/2014, 13.67, 15.15
02/26/2014, 14.35, 15.29
02/27/2014, 14.04, 14.79
02/28/2014, 14.00, 15.01
03/03/2014, 16.00, 16.85
03/04/2014, 14.10, 15.41
03/05/2014, 13.89, 15.22
03/06/2014, 14.21, 14.94
03/07/2014, 14.11, 15.23
03/10/2014, 14.20, 15.52
03/11/2014, 14.80, 15.78
03/12/2014, 14.47, 15.54
03/13/2014, 16.22, 17.47
03/14/2014, 17.82, 18.89
03/17/2014, 15.64, 17.47
03/18/2014, 14.52, 15.93
03/19/2014, 15.12, 16.23
03/20/2014, 14.52, 16.18
03/21/2014, 15.00, 17.35
03/24/2014, 15.09, 18.12
03/25/2014, 14.02, 17.12
03/26/2014, 14.93, 18.14
03/27/2014, 14.62, 18.49
03/28/2014, 14.41, 18.09
03/31/2014, 13.88, 18.12
04/01/2014, 13.10, 16.74
04/02/2014, 13.09, 16.37
04/03/2014, 13.37, 16.96
04/04/2014, 13.96, 18.79
04/07/2014, 15.57, 20.05
04/08/2014, 14.89, 19.11
04/09/2014, 13.82, 17.72
04/10/2014, 15.89, 20.59
04/11/2014, 17.03, 22.65
04/14/2014, 16.11, 21.70
04/15/2014, 15.61, 21.91
04/16/2014, 14.18, 20.41
04/17/2014, 13.36, 19.39
04/21/2014, 13.25, 18.53
04/22/2014, 13.19, 17.18
04/23/2014, 13.27, 16.90
04/24/2014, 13.32, 17.17
04/25/2014, 14.06, 18.59
04/28/2014, 13.97, 18.74
04/29/2014, 13.71, 18.33
04/30/2014, 13.41, 17.68
05/01/2014, 13.25, 17.15
05/02/2014, 12.91, 17.03
05/05/2014, 13.29, 16.78
05/06/2014, 13.80, 17.09
05/07/2014, 13.40, 17.40
05/08/2014, 13.43, 17.42
05/09/2014, 12.92, 16.52
05/12/2014, 12.23, 15.49
05/13/2014, 12.13, 15.37
05/14/2014, 12.17, 15.16
05/15/2014, 13.17, 16.06
05/16/2014, 12.44, 15.25
05/19/2014, 12.42, 15.10
05/20/2014, 12.96, 15.34
05/21/2014, 11.91, 14.50
05/22/2014, 12.03, 14.20
05/23/2014, 11.36, 13.45
05/27/2014, 11.51, 13.72
05/28/2014, 11.68, 14.04
05/29/2014, 11.57, 13.84
05/30/2014, 11.40, 13.77
06/02/2014, 11.58, 14.33
06/03/2014, 11.87, 14.35
06/04/2014, 12.08, 14.21
06/05/2014, 11.68, 13.66
06/06/2014, 10.73, 13.21
06/09/2014, 11.15, 13.79
06/10/2014, 10.99, 13.57
06/11/2014, 11.60, 13.37
06/12/2014, 12.56, 13.85
06/13/2014, 12.18, 13.61
06/16/2014, 12.65, 13.70
06/17/2014, 12.06, 13.51
06/18/2014, 10.61, 12.65
06/19/2014, 10.62, 12.51
06/20/2014, 10.85, 12.27
06/23/2014, 10.98, 12.30
06/24/2014, 12.13, 12.61
06/25/2014, 11.59, 12.54
06/26/2014, 11.63, 12.20
06/27/2014, 11.26, 12.03
06/30/2014, 11.57, 12.21
07/01/2014, 11.15, 11.98
07/02/2014, 10.82, 11.59
07/03/2014, 10.32, 11.36
07/07/2014, 11.33, 12.44
07/08/2014, 11.98, 13.74
07/09/2014, 11.65, 13.22
07/10/2014, 12.59, 14.13
07/11/2014, 12.08, 13.66
07/14/2014, 11.82, 13.59
07/15/2014, 11.96, 14.33
07/16/2014, 11.00, 13.38
07/17/2014, 14.54, 15.85
07/18/2014, 12.06, 13.40
07/21/2014, 12.81, 14.17
07/22/2014, 12.24, 13.26
07/23/2014, 11.52, 12.91
07/24/2014, 11.84, 13.08
07/25/2014, 12.69, 13.36
07/28/2014, 12.56, 13.84
07/29/2014, 13.28, 14.20
07/30/2014, 13.33, 13.93
07/31/2014, 16.95, 16.82
08/01/2014, 17.03, 17.26
08/04/2014, 15.12, 16.08
08/05/2014, 16.87, 17.02
08/06/2014, 16.37, 17.07
08/07/2014, 16.66, 17.37
08/08/2014, 15.77, 17.02
08/11/2014, 14.23, 15.27
08/12/2014, 14.13, 15.13
08/13/2014, 12.90, 13.81
08/14/2014, 12.42, 12.95
08/15/2014, 13.15, 13.37
08/18/2014, 12.32, 12.85
08/19/2014, 12.21, 12.66
08/20/2014, 11.78, 12.66
08/21/2014, 11.76, 12.50
08/22/2014, 11.47, 12.23
08/25/2014, 11.70, 12.45
08/26/2014, 11.63, 12.34
08/27/2014, 11.78, 12.34
08/28/2014, 12.05, 12.65
08/29/2014, 11.98, 12.71
09/02/2014, 12.25, 12.98
09/03/2014, 12.36, 13.56
09/04/2014, 12.64, 13.78
09/05/2014, 12.09, 13.24
09/08/2014, 12.66, 13.66
09/09/2014, 13.50, 14.53
09/10/2014, 12.88, 14.12
09/11/2014, 12.80, 14.03
09/12/2014, 13.31, 14.67
09/15/2014, 14.12, 16.19
09/16/2014, 12.73, 14.92
09/17/2014, 12.65, 13.85
09/18/2014, 12.03, 13.51
09/19/2014, 12.11, 13.80
09/22/2014, 13.69, 15.51
09/23/2014, 14.93, 16.46
09/24/2014, 13.27, 15.25
09/25/2014, 15.64, 18.12
09/26/2014, 14.85, 16.85
09/29/2014, 15.98, 18.03
09/30/2014, 16.31, 18.26
10/01/2014, 16.71, 19.21
10/02/2014, 16.16, 18.63
10/03/2014, 14.55, 17.54
10/06/2014, 15.46, 17.98
10/07/2014, 17.20, 19.17
10/08/2014, 15.11, 17.26
10/09/2014, 18.76, 19.77
10/10/2014, 21.24, 22.62
10/13/2014, 24.64, 25.72
10/14/2014, 22.79, 25.00
10/15/2014, 26.25, 27.05
10/16/2014, 25.20, 26.73
10/17/2014, 21.99, 23.13
10/20/2014, 18.57, 20.32
10/21/2014, 16.08, 18.22
10/22/2014, 17.87, 19.96
10/23/2014, 16.53, 18.78
10/24/2014, 16.11, 17.93
10/27/2014, 16.04, 17.94
10/28/2014, 14.39, 16.60
10/29/2014, 15.15, 16.78
10/30/2014, 14.52, 16.61
10/31/2014, 14.03, 15.81
11/03/2014, 14.73, 16.42
11/04/2014, 14.89, 16.58
11/05/2014, 14.17, 16.34
11/06/2014, 13.67, 15.68
11/07/2014, 13.12, 14.71
11/10/2014, 12.67, 14.30
11/11/2014, 12.92, 14.32
11/12/2014, 13.02, 14.33
11/13/2014, 13.79, 14.55
11/14/2014, 13.31, 15.16
11/17/2014, 13.99, 15.53
11/18/2014, 13.86, 15.38
11/19/2014, 13.96, 15.71
11/20/2014, 13.58, 14.87
11/21/2014, 12.90, 14.71
11/24/2014, 12.62, 14.25
11/25/2014, 12.25, 14.12
11/26/2014, 12.07, 13.64
11/28/2014, 13.33, 14.74
12/01/2014, 14.29, 16.57
12/02/2014, 12.85, 15.66
12/03/2014, 12.47, 15.08
12/04/2014, 12.38, 14.98
12/05/2014, 11.82, 14.37
12/08/2014, 14.21, 16.03
12/09/2014, 14.89, 16.43
12/10/2014, 18.53, 19.47
12/11/2014, 20.08, 20.40
12/12/2014, 21.08, 22.51
12/15/2014, 20.42, 22.08
12/16/2014, 23.57, 24.06
12/17/2014, 19.44, 20.86
12/18/2014, 16.81, 17.23
12/19/2014, 16.49, 16.89
